n_tokens,n_tokens_entity,n_tokens_cat,n_tokens_entity_cat,entity,cat,p_y,p_y_x,p_xy,h_xy,pmi,npmi
58944,501,431,6,american,we,0.0073120249728555915,0.011976047904191617,0.00010179153094462541,13.262094845370179,0.4933883976544212,0.03720290070362934
58944,501,541,4,american,tentat,0.009178203040173725,0.007984031936127744,6.786102062975027e-05,13.847057346091335,-0.1393878991964772,-0.01006624698032487
58944,501,597,1,american,certain,0.010128257328990227,0.001996007984031936,1.696525515743757e-05,15.847057346091335,-1.6241800948624883,-0.10249095837739813
58944,501,1058,2,american,money,0.017949239956568948,0.003992015968063872,3.393051031487514e-05,14.847057346091335,-1.5032514133281856,-0.10124911477653412
58944,501,137,0,american,friend,0.002324239956568947,0.0,0.0,0.0,0.0,0.0
58944,501,2801,17,american,achieve,0.04751967969598263,0.033932135728542916,0.0002884093376764387,11.759594504840996,-0.3367814126737785,-0.02863886272057577
58944,501,506,7,american,negate,0.00858441910966341,0.013972055888223553,0.00011875678610206297,13.039702424033731,0.48711049829796155,0.03735595203462302
58944,501,745,4,american,anger,0.012639115092290988,0.007984031936127744,6.786102062975027e-05,13.847057346091335,-0.45935283872955507,-0.03317331814612716
58944,501,157,0,american,anx,0.002663545059717698,0.0,0.0,0.0,0.0,0.0
58944,284,2601,3,egypt,posemo,0.04412662866449511,0.01056338028169014,5.0895765472312706e-05,14.262094845370179,-1.4296700953267691,-0.10024264393325603
58944,284,1259,7,egypt,negemo,0.021359256243213897,0.02464788732394366,0.00011875678610206297,13.039702424033731,0.14320599646473883,0.010982305562494514
58944,284,162,1,egypt,they,0.002748371335504886,0.0035211267605633804,1.696525515743757e-05,15.847057346091335,0.2477725462213887,0.015635240083390095
58944,284,431,0,egypt,we,0.0073120249728555915,0.0,0.0,0.0,0.0,0.0
58944,284,541,1,egypt,tentat,0.009178203040173725,0.0035211267605633804,1.696525515743757e-05,15.847057346091335,-0.9580503973927089,-0.06045604407615849
58944,284,597,1,egypt,certain,0.010128257328990227,0.0035211267605633804,1.696525515743757e-05,15.847057346091335,-1.0565482319388293,-0.06667157244808142
58944,284,1058,1,egypt,money,0.017949239956568948,0.0035211267605633804,1.696525515743757e-05,15.847057346091335,-1.628766730964472,-0.10278038978424005
58944,284,137,0,egypt,friend,0.002324239956568947,0.0,0.0,0.0,0.0,0.0
58944,284,2801,15,egypt,achieve,0.04751967969598263,0.0528169014084507,0.0002544788273615635,11.940166750482817,0.10568730729587414,0.008851409658211058
58944,284,506,2,egypt,negate,0.00858441910966341,0.007042253521126761,3.393051031487514e-05,14.847057346091335,-0.1980206072737476,-0.013337363940732599
58944,284,745,7,egypt,anger,0.012639115092290988,0.02464788732394366,0.00011875678610206297,13.039702424033731,0.6678948121295264,0.05122009616557786
58944,284,157,0,egypt,anx,0.002663545059717698,0.0,0.0,0.0,0.0,0.0
58944,265,2601,5,mexico,posemo,0.04412662866449511,0.018867924528301886,8.482627578718784e-05,13.525129251203973,-0.8496000593857947,-0.06281640963321408
58944,265,1259,0,mexico,negemo,0.021359256243213897,0.0,0.0,0.0,0.0,0.0
58944,265,162,0,mexico,they,0.002748371335504886,0.0,0.0,0.0,0.0,0.0
58944,265,431,2,mexico,we,0.0073120249728555915,0.007547169811320755,3.393051031487514e-05,14.847057346091335,0.031652384084954,0.0021318961291199477
58944,265,541,1,mexico,tentat,0.009178203040173725,0.0037735849056603774,1.696525515743757e-05,15.847057346091335,-0.888805985217725,-0.05608650021304734
58944,265,597,2,mexico,certain,0.010128257328990227,0.007547169811320755,3.393051031487514e-05,14.847057346091335,-0.2941566392039003,-0.019812453898909507
58944,265,1058,4,mexico,money,0.017949239956568948,0.01509433962264151,6.786102062975027e-05,13.847057346091335,-0.1732279576695976,-0.01251009173573585
58944,265,137,0,mexico,friend,0.002324239956568947,0.0,0.0,0.0,0.0,0.0
58944,265,2801,8,mexico,achieve,0.04751967969598263,0.03018867924528302,0.00013572204125950055,12.847057346091335,-0.45367693995151614,-0.03531368528447844
58944,265,506,2,mexico,negate,0.00858441910966341,0.007547169811320755,3.393051031487514e-05,14.847057346091335,-0.1287761950987638,-0.008673516380851435
58944,265,745,0,mexico,anger,0.012639115092290988,0.0,0.0,0.0,0.0,0.0
58944,265,157,0,mexico,anx,0.002663545059717698,0.0,0.0,0.0,0.0,0.0
58944,317,2601,4,malaysia,posemo,0.04412662866449511,0.012618296529968454,6.786102062975027e-05,13.847057346091335,-1.2519155585910628,-0.09041022415816355
58944,317,1259,1,malaysia,negemo,0.021359256243213897,0.0031545741324921135,1.696525515743757e-05,15.847057346091335,-1.912631688306649,-0.12069317643874106
58944,317,162,0,malaysia,they,0.002748371335504886,0.0,0.0,0.0,0.0,0.0
58944,317,431,3,malaysia,we,0.0073120249728555915,0.00946372239747634,5.0895765472312706e-05,14.262094845370179,0.25794554430206007,0.01808609093535761
58944,317,541,0,malaysia,tentat,0.009178203040173725,0.0,0.0,0.0,0.0,0.0
58944,317,597,0,malaysia,certain,0.010128257328990227,0.0,0.0,0.0,0.0,0.0
58944,317,1058,5,malaysia,money,0.017949239956568948,0.015772870662460567,8.482627578718784e-05,13.525129251203973,-0.12925635424644638,-0.009556755565566245
58944,317,137,0,malaysia,friend,0.002324239956568947,0.0,0.0,0.0,0.0,0.0
58944,317,2801,9,malaysia,achieve,0.04751967969598263,0.028391167192429023,0.0001526872964169381,12.677132344649022,-0.515065852186191,-0.04062952394778767
58944,317,506,5,malaysia,negate,0.00858441910966341,0.015772870662460567,8.482627578718784e-05,13.525129251203973,0.6083425888843328,0.04497868948869229
58944,317,745,1,malaysia,anger,0.012639115092290988,0.0031545741324921135,1.696525515743757e-05,15.847057346091335,-1.3879428726418614,-0.08758363413029464
58944,317,157,0,malaysia,anx,0.002663545059717698,0.0,0.0,0.0,0.0,0.0
58944,356,2601,19,japan,posemo,0.04412662866449511,0.05337078651685393,0.00032233984799131377,11.59912983264775,0.19020010248073718,0.01639779062955104
58944,356,1259,13,japan,negemo,0.021359256243213897,0.03651685393258427,0.00022054831704668837,12.146617627950244,0.5362887121801378,0.04415127969008416
58944,356,162,0,japan,they,0.002748371335504886,0.0,0.0,0.0,0.0,0.0
58944,356,431,2,japan,we,0.0073120249728555915,0.0056179775280898875,3.393051031487514e-05,14.847057346091335,-0.2635485207808542,-0.017750892627234078
58944,356,541,3,japan,tentat,0.009178203040173725,0.008426966292134831,5.0895765472312706e-05,14.262094845370179,-0.08539460141542363,-0.00598752163278067
58944,356,597,1,japan,certain,0.010128257328990227,0.0028089887640449437,1.696525515743757e-05,15.847057346091335,-1.2825047246296537,-0.0809301497824126
58944,356,1058,11,japan,money,0.017949239956568948,0.03089887640449438,0.00018661780673181325,12.387625727454038,0.543172049143074,0.043847954490526024
58944,356,137,0,japan,friend,0.002324239956568947,0.0,0.0,0.0,0.0,0.0
58944,356,2801,14,japan,achieve,0.04751967969598263,0.03932584269662921,0.00023751357220412595,12.039702424033731,-0.18926205688190165,-0.015719828465535452
58944,356,506,1,japan,negate,0.00858441910966341,0.0028089887640449437,1.696525515743757e-05,15.847057346091335,-1.1171242805245174,-0.07049411484587423
58944,356,745,6,japan,anger,0.012639115092290988,0.016853932584269662,0.00010179153094462541,13.262094845370179,0.28778763961144366,0.0217000136831257
58944,356,157,0,japan,anx,0.002663545059717698,0.0,0.0,0.0,0.0,0.0
58944,2652,2601,56,coronavirus,posemo,0.04412662866449511,0.021116138763197588,0.0009500542888165038,10.039702424033731,-0.7370258064042766,-0.07341112069616063
58944,2652,1259,78,coronavirus,negemo,0.021359256243213897,0.029411764705882353,0.0013232899022801302,9.561655127229088,0.31990956095447026,0.03345755067482529
58944,2652,162,6,coronavirus,they,0.002748371335504886,0.0022624434389140274,0.00010179153094462541,13.262094845370179,-0.19456309769510335,-0.014670615763468595
58944,2652,431,9,coronavirus,we,0.0073120249728555915,0.003393665158371041,0.0001526872964169381,12.677132344649022,-0.7676097444583028,-0.06055073999304807
58944,2652,541,21,coronavirus,tentat,0.009178203040173725,0.007918552036199095,0.0003562703583061889,11.454739923312575,-0.14762307281383302,-0.012887509782163799
58944,2652,597,17,coronavirus,certain,0.010128257328990227,0.00641025641025641,0.0002884093376764387,11.759594504840996,-0.4574300010271604,-0.03889845018370771
58944,2652,1058,42,coronavirus,money,0.017949239956568948,0.01583710407239819,0.0007125407166123778,10.454739923312575,-0.1251922258256509,-0.01197468581179051
58944,2652,137,0,coronavirus,friend,0.002324239956568947,0.0,0.0,0.0,0.0,0.0
58944,2652,2801,126,coronavirus,achieve,0.04751967969598263,0.04751131221719457,0.0021376221498371336,8.869777422591419,-0.00017609999940504983,-1.985393669028506e-05
58944,2652,506,17,coronavirus,negate,0.00858441910966341,0.00641025641025641,0.0002884093376764387,11.759594504840996,-0.292049556922024,-0.02483500232952742
58944,2652,745,53,coronavirus,anger,0.012639115092290988,0.01998491704374057,0.0008991585233441911,10.119136891528136,0.45818146348178784,0.04527870987350541
58944,2652,157,8,coronavirus,anx,0.002663545059717698,0.0030165912518853697,0.00013572204125950055,12.847057346091335,0.12446950464075356,0.00968856145712021
58944,263,2601,9,english,posemo,0.04412662866449511,0.034220532319391636,0.0001526872964169381,12.677132344649022,-0.25423760067521795,-0.02005481947836025
58944,263,1259,2,english,negemo,0.021359256243213897,0.0076045627376425855,3.393051031487514e-05,14.847057346091335,-1.0327367660471878,-0.06955834694873514
58944,263,162,1,english,they,0.002748371335504886,0.0038022813688212928,1.696525515743757e-05,15.847057346091335,0.32459275220483014,0.020482840764433196
58944,263,431,0,english,we,0.0073120249728555915,0.0,0.0,0.0,0.0,0.0
58944,263,541,8,english,tentat,0.009178203040173725,0.030418250950570342,0.00013572204125950055,12.847057346091335,1.1982113502705685,0.09326737773417969
58944,263,597,0,english,certain,0.010128257328990227,0.0,0.0,0.0,0.0,0.0
58944,263,1058,4,english,money,0.017949239956568948,0.015209125475285171,6.786102062975027e-05,13.847057346091335,-0.16565216386114004,-0.011962986771907849
58944,263,137,0,english,friend,0.002324239956568947,0.0,0.0,0.0,0.0,0.0
58944,263,2801,6,english,achieve,0.04751967969598263,0.022813688212927757,0.00010179153094462541,13.262094845370179,-0.7337832185948393,-0.05532935989000293
58944,263,506,1,english,negate,0.00858441910966341,0.0038022813688212928,1.696525515743757e-05,15.847057346091335,-0.8143475818502514,-0.05138793683049993
58944,263,745,1,english,anger,0.012639115092290988,0.0038022813688212928,1.696525515743757e-05,15.847057346091335,-1.2011951309423454,-0.07579925437946493
58944,263,157,0,english,anx,0.002663545059717698,0.0,0.0,0.0,0.0,0.0
58944,686,2601,16,uk,posemo,0.04412662866449511,0.023323615160349854,0.0002714440825190011,11.847057346091335,-0.637597051319777,-0.0538190229601731
58944,686,1259,10,uk,negemo,0.021359256243213897,0.014577259475218658,0.00016965255157437567,12.525129251203973,-0.382022449161208,-0.03050047959580826
58944,686,162,0,uk,they,0.002748371335504886,0.0,0.0,0.0,0.0,0.0
58944,686,431,6,uk,we,0.0073120249728555915,0.008746355685131196,0.00010179153094462541,13.262094845370179,0.17911687101340082,0.013505925956782827
58944,686,541,8,uk,tentat,0.009178203040173725,0.011661807580174927,0.00013572204125950055,12.847057346091335,0.2394877547224478,0.01864144825315277
58944,686,597,1,uk,certain,0.010128257328990227,0.0014577259475218659,1.696525515743757e-05,15.847057346091335,-1.9384516215035086,-0.12232249679980027
58944,686,1058,13,uk,money,0.017949239956568948,0.018950437317784258,0.00022054831704668837,12.146617627950244,0.054279236932385566,0.004468670916871963
58944,686,137,0,uk,friend,0.002324239956568947,0.0,0.0,0.0,0.0,0.0
58944,686,2801,26,uk,achieve,0.04751967969598263,0.037900874635568516,0.00044109663409337674,11.146617627950244,-0.22616974534953294,-0.020290437233839463
58944,686,506,6,uk,negate,0.00858441910966341,0.008746355685131196,0.00010179153094462541,13.262094845370179,0.018688291829682954,0.0014091508202572589
58944,686,745,8,uk,anger,0.012639115092290988,0.011661807580174927,0.00013572204125950055,12.847057346091335,-0.0804771848106302,-0.006264250453829807
58944,686,157,0,uk,anx,0.002663545059717698,0.0,0.0,0.0,0.0,0.0
58944,300,2601,10,teodoro_locsin,posemo,0.04412662866449511,0.03333333333333333,0.00016965255157437567,12.525129251203973,-0.2805055274958282,-0.022395419789289977
58944,300,1259,4,teodoro_locsin,negemo,0.021359256243213897,0.013333333333333334,6.786102062975027e-05,13.847057346091335,-0.47121802796567885,-0.03403019256641495
58944,300,162,0,teodoro_locsin,they,0.002748371335504886,0.0,0.0,0.0,0.0,0.0
58944,300,431,0,teodoro_locsin,we,0.0073120249728555915,0.0,0.0,0.0,0.0,0.0
58944,300,541,0,teodoro_locsin,tentat,0.009178203040173725,0.0,0.0,0.0,0.0,0.0
58944,300,597,0,teodoro_locsin,certain,0.010128257328990227,0.0,0.0,0.0,0.0,0.0
58944,300,1058,3,teodoro_locsin,money,0.017949239956568948,0.01,5.0895765472312706e-05,14.262094845370179,-0.5849626787913574,-0.04101520044099626
58944,300,137,0,teodoro_locsin,friend,0.002324239956568947,0.0,0.0,0.0,0.0,0.0
58944,300,2801,7,teodoro_locsin,achieve,0.04751967969598263,0.023333333333333334,0.00011875678610206297,13.039702424033731,-0.7112609812460176,-0.0545457985249018
58944,300,506,1,teodoro_locsin,negate,0.00858441910966341,0.0033333333333333335,1.696525515743757e-05,15.847057346091335,-0.9459760243286879,-0.05969411252001383
58944,300,745,4,teodoro_locsin,anger,0.012639115092290988,0.013333333333333334,6.786102062975027e-05,13.847057346091335,0.05347078769910873,0.0038615271362476265
58944,300,157,0,teodoro_locsin,anx,0.002663545059717698,0.0,0.0,0.0,0.0,0.0
58944,315,2601,16,filipinos,posemo,0.04412662866449511,0.050793650793650794,0.0002714440825190011,11.847057346091335,0.1407079375804754,0.011877036927393515
58944,315,1259,1,filipinos,negemo,0.021359256243213897,0.0031746031746031746,1.696525515743757e-05,15.847057346091335,-1.9063025532550015,-0.12029378777538088
58944,315,162,1,filipinos,they,0.002748371335504886,0.0031746031746031746,1.696525515743757e-05,15.847057346091335,0.1441741455569615,0.009097849676963652
58944,315,431,1,filipinos,we,0.0073120249728555915,0.0031746031746031746,1.696525515743757e-05,15.847057346091335,-0.834337609314402,-0.052649371494840384
58944,315,541,1,filipinos,tentat,0.009178203040173725,0.0031746031746031746,1.696525515743757e-05,15.847057346091335,-1.0616487980571359,-0.06699343448258492
58944,315,597,1,filipinos,certain,0.010128257328990227,0.0031746031746031746,1.696525515743757e-05,15.847057346091335,-1.1601466326032563,-0.07320896285450786
58944,315,1058,9,filipinos,money,0.017949239956568948,0.02857142857142857,0.0001526872964169381,12.677132344649022,0.4648594457073202,0.03666913250326174
58944,315,137,0,filipinos,friend,0.002324239956568947,0.0,0.0,0.0,0.0,0.0
58944,315,2801,4,filipinos,achieve,0.04751967969598263,0.012698412698412698,6.786102062975027e-05,13.847057346091335,-1.3196669333508724,-0.09530305973083733
58944,315,506,1,filipinos,negate,0.00858441910966341,0.0031746031746031746,1.696525515743757e-05,15.847057346091335,-0.9947661884981199,-0.06277292791796947
58944,315,745,1,filipinos,anger,0.012639115092290988,0.0031746031746031746,1.696525515743757e-05,15.847057346091335,-1.381613737590214,-0.08718424546693447
58944,315,157,0,filipinos,anx,0.002663545059717698,0.0,0.0,0.0,0.0,0.0
58944,309,2601,19,simone,posemo,0.04412662866449511,0.061488673139158574,0.00032233984799131377,11.59912983264775,0.3317895564350221,0.02860469373324396
58944,309,1259,9,simone,negemo,0.021359256243213897,0.02912621359223301,0.0001526872964169381,12.677132344649022,0.3101533860091055,0.024465579247503897
58944,309,162,3,simone,they,0.002748371335504886,0.009708737864077669,5.0895765472312706e-05,14.262094845370179,1.2620177961529588,0.08848754757528768
58944,309,431,0,simone,we,0.0073120249728555915,0.0,0.0,0.0,0.0,0.0
